58584,7/30/2013,Aug 2013 [Shrawan 2070],N-1,50001.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19201N SCB/NPR 01-0417289-01 CUR  (N),NEA NPR portion for Ashadh'70,NEA NPR portion for Ashadh'70,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/0000249," 9,714,393.12 ",INV/0000249,1,,15000 AccountReceivable,"($9,714,393.12)"," 9,714,393.12 ",E5702070 (N) Bimala Khadka
84068,3/1/2015,Mar 2015 [Phalgun 2071],N-51,50119.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19200N SCB/USD 01-0417319-51 CUR (N),,,FIN,KATHMANDU (N),,,,US Dollar,99.2,INV/N-0000065," 3,548,789.86 ",INV/N-0000065,1,,15000 AccountReceivable,"($3,548,789.86)"," 3,548,789.86 ",E5702070 (N) Bimala Khadka
85634,3/30/2015,Adjustment 2071,N-52,50116.NPR SN Power Nepal,Himal Power Ltd (NPR),19201N SCB/NPR 01-0417289-01 CUR  (N),,,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000067," 77,906.07 ",SC/N-0000163,1,,15400 IntercoShortTermReceivGroupCo,"($306,208.80)"," 306,208.80 ",E5702070 (N) Bimala Khadka
85635,4/1/2015,Apr 2015 [Chaitra 2071],N-53,50001.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19201N SCB/NPR 01-0417289-01 CUR  (N),NEA payment of Phalgun'71,NEA payment of Phalgun'71,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000068," 11,313,312.32 ",INV/N-0000068,1,,15000 AccountReceivable,"($11,313,312.32)"," 11,313,312.32 ",E5702070 (N) Bimala Khadka
85641,4/1/2015,Apr 2015 [Chaitra 2071],N-54,50119.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19200N SCB/USD 01-0417319-51 CUR (N),NEA USD payment for Phalgun'71,NEA USD payment for Phalgun'71,FIN,KATHMANDU (N),,,,US Dollar,100.4,INV/N-0000069," 3,590,275.79 ",INV/N-0000069,1,,15000 AccountReceivable,"($3,590,275.79)"," 3,590,275.79 ",E5702070 (N) Bimala Khadka
85655,4/15/2015,May 2015 [Baisakh 2072],N-55,50133.NPR Statkraft AS,Himal Power Ltd (NPR),19201N SCB/NPR 01-0417289-01 CUR  (N),Statkraft SF's payment,Statkraft SF's payment,FIN,KATHMANDU (N),,,,US Dollar,99.449999,SC/N-0000178, 955.47 ,SC/N-0000177,1,,15400 IntercoShortTermReceivGroupCo,"($5,955.47)"," 5,955.47 ",E5702070 (N) Bimala Khadka
85803,3/31/2015,Adjustment 2071,N-56,50022.NPR Nepal Electricity Authority (Royalty),Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),Royalty received from NEA,VOID,FIN,KATHMANDU (N),,,,Nepalese Rupee,1, , 0.00 ,,1,,15000 AccountReceivable,$0.00 , 0.00 ,E5702070 (N) Bimala Khadka
86009,5/6/2015,May 2015 [Baisakh 2072],N-57,50119.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19200N SCB/USD 01-0417319-51 CUR (N),NEA payment for Chaitra'71,NEA payment for Chaitra'71,FIN,KATHMANDU (N),,,,US Dollar,101.65,INV/N-0000070," 1,685,211.41 ",INV/N-0000070,1,,15000 AccountReceivable,"($3,367,012.86)"," 3,367,012.86 ",E5702070 (N) Bimala Khadka
86011,5/6/2015,May 2015 [Baisakh 2072],N-58,50001.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19201N SCB/NPR 01-0417289-01 CUR  (N),NPR-NEA payment for Chaitra'71,NPR-NEA payment for Chaitra'71,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000071," 6,033,766.57 ",INV/N-0000071,1,,15000 AccountReceivable,"($11,234,117.73)"," 11,234,117.73 ",E5702070 (N) Bimala Khadka
86036,5/14/2015,May 2015 [Baisakh 2072],N-59,00024.NPR Statkraft AS,Himal Power Ltd (NPR),71900 OtherTravelExpenses,Rect-PM's reimbursement expense-,Rect-PM's reimbursement expense-,FIN,KATHMANDU (N),,,,US Dollar,99,SC/N-0000151, 155.45 ,SC/N-0000151,1,,15400 IntercoShortTermReceivGroupCo,($155.45), 155.45 ,E5702070 (N) Bimala Khadka
86037,5/14/2015,May 2015 [Baisakh 2072],N-60,00024.NPR Statkraft AS,Himal Power Ltd (NPR),70900 OtherExpensesMeansTransport,Rect-PM's reimbursement expenses,Rect-PM's reimbursement expenses,FIN,KATHMANDU (N),,,,US Dollar,99,SC/N-0000152, 80.31 ,SC/N-0000152,1,,15400 IntercoShortTermReceivGroupCo,($80.31), 80.31 ,E5702070 (N) Bimala Khadka
88746,6/2/2015,Jun 2015 [Jestha 2072],N-61,50001.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19201N SCB/NPR 01-0417289-01 CUR  (N),NEA NPR portion payment for Baisakh'72,NEA NPR portion payment for Baisakh'72,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000075," 11,143,611.25 ",INV/N-0000075,1,,15000 AccountReceivable,"($11,143,611.25)"," 11,143,611.25 ",E5702070 (N) Bimala Khadka
88747,6/15/2015,Jun 2015 [Jestha 2072],N-62,50119.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19200N SCB/USD 01-0417319-51 CUR (N),NEA USD portion payment for Baisakh'72,NEA USD portion payment for Baisakh'72,FIN,KATHMANDU (N),,,,US Dollar,102.8,INV/N-0000076," 3,777,889.72 ",INV/N-0000076,1,,15000 AccountReceivable,"($3,777,889.72)"," 3,777,889.72 ",E5702070 (N) Bimala Khadka
90414,7/1/2015,Jul 2015 [Ashad 2072],N-63,50001.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19201N SCB/NPR 01-0417289-01 CUR  (N),,,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000072," 79,190.37 ",INV/N-0000072,1,,15000 AccountReceivable,"($11,435,670.15)"," 11,435,670.15 ",E5702070 (N) Bimala Khadka
90415,7/1/2015,Jul 2015 [Ashad 2072],N-64,50119.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19200N SCB/USD 01-0417319-51 CUR (N),,,FIN,KATHMANDU (N),,,,US Dollar,102.1,INV/N-0000073," 25,613.66 ",INV/N-0000073,1,,15000 AccountReceivable,"($2,723,500.47)"," 2,723,500.47 ",E5702070 (N) Bimala Khadka
91901,8/2/2015,Aug 2015 [Shrawan 2072],N-65,50119.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19200N SCB/USD 01-0417319-51 CUR (N),NEA payment for Ashadh'72,NEA payment for Ashadh'72,FIN,KATHMANDU (N),,,,US Dollar,102.9,INV/N-0000081," 2,670,220.54 ",INV/N-0000081,1,,15000 AccountReceivable,"($2,670,220.54)"," 2,670,220.54 ",E5702070 (N) Bimala Khadka
91902,8/2/2015,Aug 2015 [Shrawan 2072],N-66,50001.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19201N SCB/NPR 01-0417289-01 CUR  (N),NEA payment NPR Ashadh'72,NEA payment NPR Ashadh'72,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000080," 11,313,310.91 ",INV/N-0000080,1,,15000 AccountReceivable,"($11,313,310.91)"," 11,313,310.91 ",E5702070 (N) Bimala Khadka
91930,7/17/2015,Aug 2015 [Shrawan 2072],N-67,00024.NPR Statkraft AS,Himal Power Ltd (NPR),19200N SCB/USD 01-0417319-51 CUR (N),Audit fee received from Statkraft AS,Audit fee received from Statkraft AS,FIN,KATHMANDU (N),,,,US Dollar,101.85,SC/N-0000204," 5,228.38 ",SC/N-0000204,1,,15400 IntercoShortTermReceivGroupCo,"($5,228.38)"," 5,228.38 ",E5702070 (N) Bimala Khadka
93037,3/31/2015,Adjustment 2071,N-68,50022.NPR Nepal Electricity Authority (Royalty),Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),Royalty received from NEA,Royalty received from NEA,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000044," 5,294,334.66 ",INV/N-0000044,1,,15000 AccountReceivable,"($21,645,439.67)"," 21,645,439.67 ",E5702070 (N) Bimala Khadka
93038,7/16/2015,Jul 2015 [Ashad 2072],N-69,50022.NPR Nepal Electricity Authority (Royalty),Himal Power Ltd (NPR),76100 Royalty,Reversed-Royalty double booked for Kartik and Marg'71,Reversed-Royalty double booked for Kartik and Marg'71,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000061," 13,979,780.32 ",INV/N-0000061,1,,15000 AccountReceivable,"($13,979,780.32)"," 13,979,780.32 ",E5702070 (N) Bimala Khadka
93227,9/13/2015,Sep 2015 [Bhadra 2072],N-70,50022.NPR Nepal Electricity Authority (Royalty),Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),Royalty received from NEA from Ashadh to Ashwin'70,Royalty received from NEA from Ashadh to Ashwin'70,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000018," 21,581,788.99 ",INV/N-0000018,1,,15000 AccountReceivable,"($21,581,788.99)"," 21,581,788.99 ",E5702070 (N) Bimala Khadka
93234,9/2/2015,Sep 2015 [Bhadra 2072],N-71,50001.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19201N SCB/NPR 01-0417289-01 CUR  (N),,,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000083," 11,313,310.91 ",INV/N-0000083,1,,15000 AccountReceivable,"($11,313,310.91)"," 11,313,310.91 ",E5702070 (N) Bimala Khadka
93235,9/3/2015,Sep 2015 [Bhadra 2072],N-72,50119.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19200N SCB/USD 01-0417319-51 CUR (N),,,FIN,KATHMANDU (N),,,,US Dollar,106.2,INV/N-0000084," 2,673,525.50 ",INV/N-0000084,1,,15000 AccountReceivable,"($2,673,525.50)"," 2,673,525.50 ",E5702070 (N) Bimala Khadka
94617,10/4/2015,Oct 2015 [Ashwin 2072],N-73,50001.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19201N SCB/NPR 01-0417289-01 CUR  (N),NEA's payment for Bhadra'72,NEA's payment for Bhadra'72,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000088," 11,313,310.91 ",INV/N-0000088,1,,15000 AccountReceivable,"($11,313,310.91)"," 11,313,310.91 ",E5702070 (N) Bimala Khadka
94618,10/4/2015,Oct 2015 [Ashwin 2072],N-74,50119.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19200N SCB/USD 01-0417319-51 CUR (N),NEA's payment for Bhadra'72,NEA's payment for Bhadra'72,FIN,KATHMANDU (N),,,,US Dollar,105.1,INV/N-0000089," 2,673,525.50 ",INV/N-0000089,1,,15000 AccountReceivable,"($2,673,525.50)"," 2,673,525.50 ",E5702070 (N) Bimala Khadka
95871,11/2/2015,Nov 2015 [Kartik 2072],N-75,50022.NPR Nepal Electricity Authority (Royalty),Himal Power Ltd (NPR),19201N SCB/NPR 01-0417289-01 CUR  (N),Royalty received from NEA,Royalty received from NEA,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000086," 29,700,173.58 ",INV/N-0000086,1,,15000 AccountReceivable,"($29,700,173.58)"," 29,700,173.58 ",E5702070 (N) Bimala Khadka
95892,11/10/2015,Nov 2015 [Kartik 2072],N-76,50001.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19201N SCB/NPR 01-0417289-01 CUR  (N),NEA payment NPR portion for Ashwin'72,NEA payment NPR portion for Ashwin'72,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000092," 11,313,310.91 ",INV/N-0000092,1,,15000 AccountReceivable,"($11,313,310.91)"," 11,313,310.91 ",E5702070 (N) Bimala Khadka
95897,11/10/2015,Nov 2015 [Kartik 2072],N-77,50119.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19200N SCB/USD 01-0417319-51 CUR (N),NEA USD Portion-Ashwin'72,NEA USD Portion-Ashwin'72,FIN,KATHMANDU (N),,,,US Dollar,106.45,INV/N-0000091," 2,673,525.50 ",INV/N-0000091,1,,15000 AccountReceivable,"($2,673,525.50)"," 2,673,525.50 ",E5702070 (N) Bimala Khadka
96762,12/2/2015,Dec 2015 [Mangsir 2072],N-78,50001.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19201N SCB/NPR 01-0417289-01 CUR  (N),NEA NPR portion payment for Kartik'72,NEA NPR portion payment for Kartik'72,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000095," 11,313,310.91 ",INV/N-0000095,1,,15000 AccountReceivable,"($11,313,310.91)"," 11,313,310.91 ",E5702070 (N) Bimala Khadka
96767,12/3/2015,Dec 2015 [Mangsir 2072],N-79,50119.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19200N SCB/USD 01-0417319-51 CUR (N),NEA USD portion payment for Kartik'72,NEA USD portion payment for Kartik'72,FIN,KATHMANDU (N),,,,US Dollar,107.05,INV/N-0000096," 2,673,525.50 ",INV/N-0000096,1,,15000 AccountReceivable,"($2,673,525.50)"," 2,673,525.50 ",E5702070 (N) Bimala Khadka
96817,12/6/2015,Dec 2015 [Mangsir 2072],N-80,50022.NPR Nepal Electricity Authority (Royalty),Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),Royalty from NEA fromPhalgun'71 to Jestha'72,Royalty from NEA fromPhalgun'71 to Jestha'72,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000086," 97,307,588.72 ",INV/N-0000086,1,,15000 AccountReceivable,"($97,307,588.72)"," 97,307,588.72 ",E5702070 (N) Bimala Khadka
98210,1/1/2016,Jan 2016 [Paush 2072],N-81,50001.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19201N SCB/NPR 01-0417289-01 CUR  (N),NEA payment for Marg'72,NEA payment for Marg'72,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000097," 15,599,074.17 ",INV/N-0000088,1,,15000 AccountReceivable,"($15,599,077.57)"," 15,599,077.57 ",E5702070 (N) Bimala Khadka
98226,1/1/2016,Jan 2016 [Paush 2072],N-82,50119.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19200N SCB/USD 01-0417319-51 CUR (N),,,FIN,KATHMANDU (N),,,,US Dollar,106.15,INV/N-0000098," 3,505,788.68 ",INV/N-0000098,1,,15000 AccountReceivable,"($3,505,788.68)"," 3,505,788.68 ",E5702070 (N) Bimala Khadka
99292,2/2/2016,Feb 2016 [Magh 2072],N-83,50001.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19201N SCB/NPR 01-0417289-01 CUR  (N),NEA payment for Poush'72,NEA payment for Poush'72,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000102," 12,170,464.23 ",INV/N-0000102,1,,15000 AccountReceivable,"($12,170,464.23)"," 12,170,464.23 ",E5702070 (N) Bimala Khadka
99344,2/2/2016,Feb 2016 [Magh 2072],N-84,50119.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19200N SCB/USD 01-0417319-51 CUR (N),NEA USD portion payment Poush'72,NEA USD portion payment Poush'72,FIN,KATHMANDU (N),,,,US Dollar,108.85,INV/N-0000101," 3,811,262.14 ",INV/N-0000101,1,,15000 AccountReceivable,"($3,811,262.14)"," 3,811,262.14 ",E5702070 (N) Bimala Khadka
100403,3/1/2016,Mar 2016 [Phalgun 2072],N-85,50001.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19201N SCB/NPR 01-0417289-01 CUR  (N),NEA NPR payment for Phalgun'72,NEA NPR payment for Phalgun'72,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000105," 12,170,464.23 ",INV/N-0000105,1,,15000 AccountReceivable,"($12,170,464.23)"," 12,170,464.23 ",E5702070 (N) Bimala Khadka
100404,3/1/2016,Mar 2016 [Phalgun 2072],N-86,50119.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19200N SCB/USD 01-0417319-51 CUR (N),,,FIN,KATHMANDU (N),,,,US Dollar,109.5,INV/N-0000104," 3,449,469.80 ",INV/N-0000104,1,,15000 AccountReceivable,"($3,449,469.80)"," 3,449,469.80 ",E5702070 (N) Bimala Khadka
101980,3/29/2016,Apr 2016 [Chaitra 2072],N-87,50001.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19201N SCB/NPR 01-0417289-01 CUR  (N),NEA payment for Phalgun'72-NPR Portion,NEA payment for Phalgun'72-NPR Portion,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000107," 12,170,464.69 ",INV/N-0000107,1,,15000 AccountReceivable,"($12,170,464.69)"," 12,170,464.69 ",E5702070 (N) Bimala Khadka
101982,3/30/2016,Apr 2016 [Chaitra 2072],N-88,50119.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19200N SCB/USD 01-0417319-51 CUR (N),NEA payment for Phalgun'72-USD Portion,NEA payment for Phalgun'72-USD Portion,FIN,KATHMANDU (N),,,,US Dollar,106.5,INV/N-0000108," 3,275,296.41 ",INV/N-0000108,1,,15000 AccountReceivable,"($3,275,296.41)"," 3,275,296.41 ",E5702070 (N) Bimala Khadka
101997,3/16/2016,Apr 2016 [Chaitra 2072],N-89,50022.NPR Nepal Electricity Authority (Royalty),Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),Capacity royalty-2070-71 (Chaitra 61-17) & Ashadh to Ashwin'72,Capacity royalty-2070-71 (Chaitra 61-17) & Ashadh to Ashwin'72,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000090," 6,000,000.00 ",INV/N-0000086,1,,15000 AccountReceivable,"($122,711,030.03)"," 122,711,030.03 ",E5702070 (N) Bimala Khadka
103079,4/29/2016,May 2016 [Baisakh 2073],N-90,50001.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19201N SCB/NPR 01-0417289-01 CUR  (N),NEA payment NPR portion for Chaitra'72,NEA payment NPR portion for Chaitra'72,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000110," 12,170,464.23 ",INV/N-0000110,1,,15000 AccountReceivable,"($12,170,464.23)"," 12,170,464.23 ",E5702070 (N) Bimala Khadka
103080,4/29/2016,May 2016 [Baisakh 2073],N-91,50119.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19200N SCB/USD 01-0417319-51 CUR (N),NEA USD portion payment-Chaitra'72,NEA USD portion payment-Chaitra'72,FIN,KATHMANDU (N),,,,US Dollar,106.7,INV/N-0000109," 2,883,206.45 ",INV/N-0000109,1,,15000 AccountReceivable,"($2,883,206.45)"," 2,883,206.45 ",E5702070 (N) Bimala Khadka
104294,6/2/2016,Jun 2016 [Jestha 2073],N-92,00024.NPR Statkraft AS,Himal Power Ltd (NPR),19201N SCB/NPR 01-0417289-01 CUR  (N),Ronald's hotel bill reimbursement,Ronald's hotel bill reimbursement,FIN,KATHMANDU (N),,,,US Dollar,108.51,INV/N-0000114," 1,362.02 ",INV/N-0000114,1,,15400 IntercoShortTermReceivGroupCo,"($1,362.02)"," 1,362.02 ",E5702070 (N) Bimala Khadka
104295,5/31/2016,Jun 2016 [Jestha 2073],N-93,50001.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19201N SCB/NPR 01-0417289-01 CUR  (N),NEA NPR portion for Baisakh'73,NEA NPR portion for Baisakh'73,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000113," 10,309,018.77 ",INV/N-0000113,1,,15000 AccountReceivable,"($10,309,018.77)"," 10,309,018.77 ",E5702070 (N) Bimala Khadka
104300,6/2/2016,Jun 2016 [Jestha 2073],N-94,50119.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19200N SCB/USD 01-0417319-51 CUR (N),NEA payment USD portion for Baisakh'73,NEA payment USD portion for Baisakh'73,FIN,KATHMANDU (N),,,,US Dollar,107.95,INV/N-0000112," 2,264,614.23 ",INV/N-0000112,1,,15000 AccountReceivable,"($2,264,614.23)"," 2,264,614.23 ",E5702070 (N) Bimala Khadka
105567,6/30/2016,Jul 2016 [Ashad 2073],N-95,50001.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19201N SCB/NPR 01-0417289-01 CUR  (N),,,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000116," 7,510,979.45 ",INV/N-0000116,1,,15000 AccountReceivable,"($7,510,979.45)"," 7,510,979.45 ",E5702070 (N) Bimala Khadka
105569,7/1/2016,Jul 2016 [Ashad 2073],N-96,50119.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19200N SCB/USD 01-0417319-51 CUR (N),NEA USD portion for Jestha'73,NEA USD portion for Jestha'73,FIN,KATHMANDU (N),,,,US Dollar,108.2,INV/N-0000115," 1,649,948.51 ",INV/N-0000115,1,,15000 AccountReceivable,"($1,649,948.51)"," 1,649,948.51 ",E5702070 (N) Bimala Khadka
105638,7/12/2016,Jul 2016 [Ashad 2073],N-97,50022.NPR Nepal Electricity Authority (Royalty),Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),Royalty amount received from NEA from Kartik to Magh'72 and capacity royalty till 18th Chaitra'72,Royalty amount received from NEA from Kartik to Magh'72 and capacity royalty till 18th Chaitra'72,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000100," 69,706,886.43 ",INV/N-0000090,1,,15000 AccountReceivable,"($204,228,479.61)"," 204,228,479.61 ",E5702070 (N) Bimala Khadka
106683,8/3/2016,Aug 2016 [Shrawan 2073],N-98,50119.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19200N SCB/USD 01-0417319-51 CUR (N),NEA USD payment received for Ashadh'73,NEA USD payment received for Ashadh'73,FIN,KATHMANDU (N),,,,US Dollar,107.05,INV/N-0000117," 2,673,525.50 ",INV/N-0000117,1,,15000 AccountReceivable,"($2,673,525.50)"," 2,673,525.50 ",E5702070 (N) Bimala Khadka
106707,8/2/2016,Aug 2016 [Shrawan 2073],N-99,50001.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19201N SCB/NPR 01-0417289-01 CUR  (N),NEA NPR portion for Ashadh'73,NEA NPR portion for Ashadh'73,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000118," 12,170,464.69 ",INV/N-0000118,1,,15000 AccountReceivable,"($12,170,464.69)"," 12,170,464.69 ",E5702070 (N) Bimala Khadka
108149,9/1/2016,Sep 2016 [Bhadra 2073],N-100,50001.NPR Nepal Electricity Authority,Himal Power Ltd (NPR),19201N SCB/NPR 01-0417289-01 CUR  (N),NEA NPR payment of Shrawan 2073,NEA NPR payment of Shrawan 2073,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,INV/N-0000120," 12,170,464.69 ",INV/N-0000120,1,,15000 AccountReceivable,"($12,170,464.69)"," 12,170,464.69 ",E5702070 (N) Bimala Khadka
